City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Fortuna Foothills,US,32.6578,-114.4119,89.69,54,0,8.05,clear sky
350,Barreiras,BR,-12.1528,-44.99,69.89,65,98,5.46,overcast clouds
351,Poli,TZ,-3.3333,36.8,71.15,44,73,7.29,broken clouds
352,Akhalgori,GE,42.126,44.4833,79.99,31,15,9.93,few clouds
353,Nizhniy Baskunchak,RU,48.2198,46.8311,82.78,34,46,10.38,scattered clouds
354,Tura,IN,25.5198,90.2201,77.59,94,99,3.29,moderate rain
355,Balaipungut,ID,1.05,101.2833,75.02,94,100,7.74,overcast clouds
356,Provideniya,RU,64.3833,-173.3,42.78,87,100,7.4,overcast clouds
357,Nicoya,CR,10.1483,-85.452,71.11,94,86,2.21,overcast clouds
358,Hastings,GB,50.8552,0.5729,71.98,60,29,24.09,scattered clouds
359,Kita,ML,13.0349,-9.4895,83.93,64,98,3.67,light rain
360,Puerto Madryn,AR,-42.7692,-65.0385,43.14,87,100,13.33,light rain
361,Chippewa Falls,US,44.9369,-91.3929,55.58,93,10,2.39,clear sky
362,Humaita,BR,-7.5061,-63.0208,69.1,62,60,2.48,broken clouds
363,Upernavik,GL,72.7868,-56.1549,39.78,91,100,9.1,overcast clouds
364,Baykit,RU,61.67,96.37,73.69,51,91,6.11,overcast clouds
365,Tumsar,IN,21.3833,79.7333,77.13,92,100,6.06,moderate rain
366,Sibu,MY,2.3,111.8167,75.51,94,40,2.3,moderate rain
367,Porto Velho,BR,-8.7619,-63.9039,69.85,94,0,1.14,clear sky
368,Manica,FR,49.0,-1.1667,71.2,51,57,15.28,broken clouds
369,Margate,GB,51.3813,1.3862,74.7,53,42,7.0,scattered clouds
370,Markova,UA,48.6758,24.4138,78.15,35,17,5.44,few clouds
371,Lavumisa,SZ,-27.31,31.892,71.02,20,0,4.97,clear sky
372,Cairns,AU,-16.9167,145.7667,69.75,82,75,8.05,broken clouds
373,Grindavik,IS,63.8424,-22.4338,52.27,71,75,9.22,broken clouds
374,Portsoy,GB,57.6814,-2.6896,56.52,56,99,15.99,overcast clouds
375,Betul,IN,21.9153,77.8961,76.6,85,100,9.06,overcast clouds
376,Pangody,RU,65.85,74.4859,59.92,54,100,11.34,overcast clouds
377,Adrasmon,TJ,40.6472,69.9856,91.9,10,0,12.37,clear sky
378,Marystown,CA,47.1666,-55.1483,65.86,100,85,5.01,overcast clouds
379,Pingzhuang,CN,42.0372,119.2889,80.73,56,87,13.09,overcast clouds
380,Marbella,ES,36.5154,-4.8858,83.62,41,19,5.46,few clouds
381,Luba,GQ,3.4568,8.5547,78.69,88,95,8.9,light rain
382,Hofn,IS,64.2539,-15.2082,50.02,81,100,3.44,overcast clouds
383,The Valley,AI,18.217,-63.0578,83.1,80,3,22.82,clear sky
384,Agadez,NE,19.75,10.25,100.74,11,1,9.35,clear sky
385,Conakry,GN,9.538,-13.6773,74.93,93,100,7.31,moderate rain
386,Coos Bay,US,43.3665,-124.2179,55.99,99,100,5.75,fog
387,Morrope,PE,-6.5417,-80.0111,62.74,85,100,11.88,overcast clouds
388,Upata,VE,8.0086,-62.3989,72.19,99,100,2.66,overcast clouds
389,Vila Franca Do Campo,PT,37.7167,-25.4333,73.81,73,35,4.79,scattered clouds
390,Thanatpin,MM,17.2119,96.3033,82.58,61,38,2.66,scattered clouds
391,Wajima,JP,37.4,136.9,81.28,78,75,3.44,broken clouds
392,Colares,PT,38.7992,-9.4469,87.1,51,0,16.11,clear sky
393,Lake City,US,30.1897,-82.6393,69.85,100,0,0.0,clear sky
394,Palmer,US,42.1584,-72.3287,80.24,80,97,3.0,overcast clouds
395,Conchas,BR,-23.0153,-48.0106,61.25,64,17,3.09,few clouds
396,Niltepec,MX,16.5667,-94.6167,74.39,88,100,6.58,overcast clouds
397,Vanimo,PG,-2.6741,141.3028,79.61,87,51,7.2,broken clouds
398,Parys,FR,48.8534,2.3488,79.38,59,100,12.66,overcast clouds
399,Sundsvall,SE,62.3913,17.3063,66.96,75,75,12.66,broken clouds
400,Puerto Lempira,HN,15.2667,-83.7667,75.96,87,35,2.64,scattered clouds
401,Beisfjord,NO,68.3751,17.5988,61.05,90,100,4.12,light rain
402,Caravelas,BR,-17.7125,-39.2481,73.71,74,52,7.09,broken clouds
403,Deputatskiy,RU,69.3,139.9,64.8,55,26,6.49,scattered clouds
404,Colac,AU,-38.3333,143.5833,51.17,94,100,12.1,overcast clouds
405,Dong Hoi,VN,17.4833,106.6,84.42,72,65,6.8,broken clouds
406,Fairbanks,US,64.8378,-147.7164,57.6,62,75,9.22,broken clouds
407,Boa Vista,BR,2.8197,-60.6733,76.98,94,40,2.3,scattered clouds
408,Cabedelo,BR,-6.9811,-34.8339,72.27,78,28,17.13,scattered clouds
409,Dunedin,NZ,-45.8742,170.5036,45.91,91,100,18.72,overcast clouds
410,Kavaratti,IN,10.5669,72.642,81.9,78,99,17.56,overcast clouds
411,Gouyave,GD,12.1646,-61.7296,75.97,88,20,0.0,few clouds
412,Acapulco,MX,16.8634,-99.8901,76.33,90,100,7.87,overcast clouds
413,Galveston,US,29.3669,-94.9669,83.97,89,13,6.64,few clouds
414,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.09,82,29,7.07,scattered clouds
415,Mitsamiouli,KM,-11.3847,43.2844,82.69,61,40,9.22,scattered clouds
416,Vestmanna,FO,62.1564,-7.1664,49.12,76,75,14.97,broken clouds
417,Batemans Bay,AU,-35.7167,150.1833,57.09,80,97,5.7,overcast clouds
418,Saurimo,AO,-9.6608,20.3916,87.76,17,5,7.67,clear sky
419,Pangkalanbuun,ID,-2.6833,111.6167,78.62,72,81,5.28,broken clouds
420,Juneau,US,58.3019,-134.4197,57.85,99,100,0.0,light rain
421,Puerto Colombia,CO,10.9878,-74.9547,78.89,89,100,11.27,overcast clouds
422,Zhumadian,CN,32.9794,114.0294,88.43,72,71,9.42,broken clouds
423,Lagos De Moreno,MX,21.35,-101.9167,59.54,82,100,1.79,overcast clouds
424,Fjerritslev,DK,57.0813,9.2664,63.9,97,100,13.91,light rain
425,Kovernino,RU,57.1253,43.8142,82.08,48,49,3.76,scattered clouds
426,Maceio,BR,-9.6658,-35.7353,74.64,83,75,5.75,broken clouds
427,Businga,CD,3.3333,20.8833,86.22,63,95,2.42,light rain
428,Bilma,NE,18.6853,12.9164,105.33,10,38,19.26,scattered clouds
429,Middelburg,ZA,-25.7751,29.4648,63.09,34,0,11.86,clear sky
430,Paamiut,GL,61.994,-49.6678,43.11,84,12,1.81,few clouds
431,Maragogi,BR,-9.0122,-35.2225,75.74,68,77,10.78,broken clouds
432,Ponta Delgada,PT,37.7333,-25.6667,74.12,88,40,6.91,scattered clouds
433,Chlumec Nad Cidlinou,CZ,50.1544,15.4603,88.29,27,46,9.01,scattered clouds
434,Pocatello,US,42.8713,-112.4455,63.48,41,0,5.01,clear sky
435,Dongdu,CN,35.85,117.7,79.41,78,0,6.51,clear sky
436,Tecoanapa,MX,16.5167,-98.75,76.05,86,100,1.59,overcast clouds
437,Saint-Leu,RE,-21.15,55.2833,76.03,71,20,8.41,few clouds
438,Sakaraha,MG,-22.9,44.5333,82.06,30,0,4.76,clear sky
439,Zyryanovsk,KZ,49.7386,84.2719,77.94,32,1,3.83,clear sky
440,Kahului,US,20.8947,-156.47,76.84,80,39,4.0,scattered clouds
441,Altay,CN,47.8667,88.1167,78.3,19,4,19.55,clear sky
442,Cotusca,RO,48.1333,26.85,82.38,28,71,11.21,broken clouds
443,Soyo,AO,-6.1349,12.3689,74.34,76,99,6.67,overcast clouds
444,Biskamzha,RU,53.4497,89.5272,55.78,83,89,5.14,light rain
445,Kaputa,ZM,-8.4689,29.6619,81.82,33,24,2.84,few clouds
446,Pathein,MM,16.7833,94.7333,85.1,74,97,6.82,overcast clouds
447,Cockburn Town,TC,21.4612,-71.1419,81.37,79,41,23.26,scattered clouds
448,Marzuq,YE,14.4,46.4667,89.19,36,100,2.84,overcast clouds
449,Luorong,CN,24.4058,109.6086,89.98,65,0,4.43,clear sky
450,Yelizovo,RU,53.1873,158.3805,55.54,87,75,4.47,broken clouds
451,Iwanai,JP,42.9744,140.5089,63.95,93,3,2.48,clear sky
452,Morant Bay,JM,17.8815,-76.4093,78.42,84,54,3.67,broken clouds
453,Gizo,SB,-8.103,156.8419,82.36,77,16,7.54,light rain
454,Koindu,GN,8.4386,-10.3253,72.7,86,100,3.44,overcast clouds
455,Bardiyah,LY,31.7561,25.0865,89.2,46,0,20.29,clear sky
456,Togur,RU,58.3631,82.8265,60.94,73,100,5.48,overcast clouds
457,Kruisfontein,ZA,-34.0033,24.7314,62.89,46,0,10.87,clear sky
458,De-Kastri,RU,51.4667,140.7833,63.21,98,78,1.57,heavy intensity rain
459,Marawi,PH,7.9986,124.2928,71.44,92,100,2.19,overcast clouds
460,Arroyo,ES,41.6096,-4.7969,84.15,32,0,6.91,clear sky
461,Nola,IT,40.922,14.5329,92.39,57,0,7.61,clear sky
462,Itarema,BR,-2.9248,-39.9167,79.34,62,57,14.2,broken clouds
463,Sars,RU,56.5502,57.1366,76.73,62,59,0.63,broken clouds
464,Nantucket,US,41.2835,-70.0995,78.91,94,100,14.97,mist
465,Tual,ID,-5.6667,132.75,79.52,85,58,22.12,light rain
466,Kaniama,CD,-7.5667,24.1833,92.84,18,50,4.03,scattered clouds
467,Lauria,IT,40.0465,15.8358,85.48,48,9,8.1,clear sky
468,Pacific Grove,US,36.6177,-121.9166,55.08,93,82,1.01,broken clouds
469,Touros,BR,-5.1989,-35.4608,75.79,78,9,17.54,clear sky
470,Garmsar,IR,35.2182,52.3409,102.49,16,6,2.57,clear sky
471,Lavras,BR,-21.2453,-44.9997,59.29,76,3,5.3,clear sky
472,Arman,RU,59.7,150.1667,50.83,90,66,3.18,broken clouds
473,Alofi,NU,-19.0595,-169.9187,74.28,60,79,19.84,broken clouds
474,Lichinga,MZ,-13.3128,35.2406,67.44,46,40,4.61,scattered clouds
475,Heerenveen,NL,52.95,5.9333,75.96,70,98,15.21,overcast clouds
476,Inhambane,MZ,-23.865,35.3833,73.09,50,71,14.74,broken clouds
477,Koumac,NC,-20.5667,164.2833,70.36,84,14,11.88,few clouds
478,Aras,ES,42.5617,-2.356,75.61,41,0,9.22,clear sky
479,Bosaso,SO,11.2842,49.1816,95.16,42,97,17.27,overcast clouds
480,Bambanglipuro,ID,-7.95,110.2833,74.5,72,85,12.41,overcast clouds
481,Tabou,CI,4.423,-7.3528,77.58,68,99,6.58,overcast clouds
482,Belmonte,BR,-15.8631,-38.8828,71.31,82,70,8.16,broken clouds
483,Alamosa,US,37.4695,-105.87,55.38,100,0,5.75,clear sky
484,Bathsheba,BB,13.2167,-59.5167,80.06,95,79,16.84,broken clouds
485,Cozumel,MX,20.5083,-86.9458,79.88,83,78,9.78,broken clouds
486,Jasper,US,37.2001,-94.3502,76.44,72,97,1.99,overcast clouds
487,Namatanai,PG,-3.6667,152.4333,80.04,83,21,11.45,light rain
488,Maniitsoq,GL,65.4167,-52.9,41.79,91,82,4.7,broken clouds
489,Laguna,US,38.421,-121.4238,70.63,76,0,6.91,clear sky
490,Arrecife,ES,28.963,-13.5477,80.58,74,0,10.36,clear sky
491,Grand Bank,CA,47.0999,-55.765,65.98,86,82,11.14,broken clouds
492,Bayir,TR,37.2687,28.2167,97.32,12,0,16.49,clear sky
493,Salto,UY,-31.3833,-57.9667,66.36,88,75,11.99,broken clouds
494,Hovd,MN,48.0056,91.6419,61.86,51,82,15.37,broken clouds
495,Wamba,NG,8.9333,8.6,82.36,72,91,5.41,overcast clouds
496,Utrecht,NL,52.0,5.25,80.1,63,98,10.0,light rain
497,Gigmoto,PH,13.7796,124.39,81.97,83,99,4.18,moderate rain
498,Kalulushi,ZM,-12.8378,28.0919,78.21,25,19,6.2,few clouds
499,Manga,BF,11.6636,-1.0731,86.86,57,14,8.14,few clouds
500,Northam,GB,51.0333,-4.2167,65.61,88,87,18.41,overcast clouds
501,Koshurnikovo,RU,54.1667,93.3,61.38,66,55,7.25,light rain
502,Benguela,AO,-12.5763,13.4055,75.99,69,17,7.65,few clouds
503,Atherton,GB,53.5237,-2.4935,66.22,87,99,8.01,overcast clouds
504,Kuryk,KZ,43.2,51.65,81.68,43,100,13.69,overcast clouds
505,Uige,AO,-7.6087,15.0613,89.08,29,25,5.19,scattered clouds
506,Zyryanka,RU,65.75,150.85,64.9,45,53,9.06,broken clouds
507,Vostok,RU,46.4856,135.8833,62.78,95,77,0.22,heavy intensity rain
508,Tambura,SS,5.6,27.4667,86.07,52,97,4.54,overcast clouds
509,Shubarkuduk,KZ,49.1447,56.4872,87.8,25,2,9.82,clear sky
510,Isla Mujeres,MX,21.2311,-86.731,82.17,79,58,9.93,broken clouds
511,Vestmannaeyjar,IS,63.4427,-20.2734,50.99,87,20,8.05,few clouds
512,Berlevag,NO,70.8578,29.0864,57.15,62,20,6.91,few clouds
513,Ugoofaaru,MV,5.6667,73.0,80.87,78,75,15.32,broken clouds
514,Port Hardy,CA,50.6996,-127.4199,57.16,97,78,7.81,broken clouds
515,Maumere,ID,-8.6199,122.2111,75.31,74,47,9.24,scattered clouds
516,Chapais,CA,49.7834,-74.8492,62.38,98,95,6.49,overcast clouds
517,Kant,IN,27.8,79.8,96.84,37,82,12.91,broken clouds
518,Iquitos,PE,-3.7481,-73.2472,73.44,100,75,0.0,broken clouds
519,Biltine,TD,14.5333,20.9167,94.39,37,70,13.73,broken clouds
520,Ankang,CN,32.68,109.0172,92.23,64,13,1.95,few clouds
521,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.08,56,23,2.1,few clouds
522,Boyolangu,ID,-8.1181,111.8935,72.0,78,71,6.76,broken clouds
523,Aban,RU,56.67,96.06,59.5,84,98,4.92,overcast clouds
524,Araguacu,BR,-12.9306,-49.8264,74.84,42,7,7.49,clear sky
525,Luderitz,NA,-26.6481,15.1594,66.13,56,1,12.64,clear sky
526,Taraza,CO,7.5836,-75.4007,72.37,97,100,1.45,overcast clouds
527,Bom Jardim,BR,-7.7958,-35.5872,70.47,82,82,12.53,broken clouds
528,Florida,US,28.7505,-82.5001,75.74,95,0,0.0,clear sky
529,Santo Tomas,PH,14.1079,121.1414,84.49,89,94,3.62,light rain
530,Sokolo,ML,14.7328,-6.1219,87.69,52,97,11.23,overcast clouds
531,Fukue,JP,32.6881,128.8419,78.13,79,0,4.56,clear sky
532,Mahibadhoo,MV,3.7833,72.9667,83.01,71,51,11.81,broken clouds
533,Oranjestad,AW,12.524,-70.027,80.4,82,48,21.5,scattered clouds
534,Ewo,CG,-0.8725,14.8206,82.78,61,82,7.38,moderate rain
535,Auki,SB,-8.7676,160.7034,77.88,87,37,5.39,scattered clouds
536,Ostrovnoy,RU,68.0531,39.5131,56.37,68,52,9.84,broken clouds
537,Bantou,CN,26.2151,117.4893,86.22,59,5,1.5,clear sky
538,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,69.01,54,12,5.37,few clouds
539,Cayenne,GF,4.9333,-52.3333,78.1,1,75,0.0,broken clouds
540,Springbok,ZA,-29.6643,17.8865,66.34,18,0,13.89,clear sky
541,Kheri,IN,27.9,80.8,97.59,37,97,11.65,overcast clouds
542,Conceicao Da Barra,BR,-18.5933,-39.7322,73.67,73,52,6.04,broken clouds
543,Rodrigues Alves,BR,-7.738,-72.6509,68.74,98,74,1.25,broken clouds
544,Jibuti,DJ,11.5,42.5,94.35,31,98,10.8,overcast clouds
545,Moyale,KE,3.5167,39.0584,78.66,39,35,18.7,scattered clouds
546,Ojinaga,MX,29.5667,-104.4167,82.58,61,0,3.44,clear sky
547,Gurgentepe,TR,40.7883,37.6017,66.33,54,22,8.28,few clouds
548,Tuatapere,NZ,-46.1333,167.6833,42.03,91,100,3.22,overcast clouds
549,Puerto Madero,MX,14.7208,-92.4215,76.51,76,40,5.19,scattered clouds
550,Sembe,CG,1.6481,14.5806,80.1,78,68,4.27,moderate rain
551,Khuzhir,RU,53.1939,107.3397,55.02,94,97,4.7,overcast clouds
552,Dalby,AU,-27.1833,151.2667,53.98,87,0,8.32,clear sky
553,Carutapera,BR,-1.195,-46.02,77.85,91,81,4.85,broken clouds
554,Uthai Thani,TH,15.3833,99.55,85.44,74,68,2.68,broken clouds
555,Resistencia,AR,-27.4606,-58.9839,69.85,79,0,9.22,light rain
556,Quartucciu,IT,39.2519,9.1794,93.07,47,0,8.05,clear sky
557,Ziro,IN,27.6333,93.8333,66.24,92,67,2.93,light rain
558,Birjand,IR,32.8663,59.2211,101.07,12,1,6.67,clear sky
559,Big Bend,SZ,-26.8167,31.9333,70.95,25,0,3.31,clear sky
560,Saint-Francois,FR,46.4154,3.9054,82.67,47,0,12.66,clear sky
561,Kirakira,SB,-10.4544,161.9205,79.11,83,12,7.54,few clouds
562,Srivardhan,IN,18.0333,73.0167,79.7,84,100,6.49,overcast clouds
563,Georgiyevka,KZ,43.0369,74.7114,100.44,16,0,6.71,clear sky
564,Zhangye,CN,38.9342,100.4517,94.37,13,39,17.94,scattered clouds
565,Menomonie,US,44.8755,-91.9193,55.44,94,0,3.44,clear sky
566,Worthington,US,40.0931,-83.018,75.36,89,50,1.01,scattered clouds
567,Repelon,CO,10.4919,-75.1292,73.58,95,100,4.41,overcast clouds
568,Saint-Georges,GD,12.0564,-61.7485,79.36,83,80,7.4,broken clouds
569,Marsh Harbour,BS,26.5412,-77.0636,82.56,70,86,16.71,overcast clouds
570,Tortoli,IT,39.9256,9.6572,92.75,41,0,6.67,clear sky
571,Cancun,MX,21.1743,-86.8466,82.06,83,61,7.38,broken clouds
572,Lagoa,PT,39.05,-27.9833,73.53,88,0,6.15,clear sky
573,Kapuskasing,CA,49.4169,-82.4331,53.69,94,100,8.05,mist
574,Bengkulu,ID,-3.8004,102.2655,76.19,88,100,18.5,moderate rain
575,Lillooet,CA,50.6856,-121.942,70.11,65,97,0.54,overcast clouds
576,Trelleborg,SE,55.3751,13.1569,79.54,61,99,17.02,overcast clouds
577,Joshimath,IN,30.5667,79.5667,73.81,84,96,3.18,overcast clouds
578,Madingou,CG,-4.1536,13.55,84.2,53,97,2.59,overcast clouds
579,Timmins,CA,48.4669,-81.3331,52.12,97,99,8.39,overcast clouds
580,Poshekhonye,RU,58.4993,39.1353,75.24,63,10,6.58,clear sky
581,Altamont,US,42.2068,-121.7372,60.64,51,0,3.44,clear sky
582,Caluquembe,AO,-13.7833,14.6833,77.83,19,0,5.82,clear sky
583,Lolodorf,CM,3.2333,10.7333,75.87,82,100,3.0,light rain
584,Tyup,KG,42.7276,78.3648,81.21,35,7,5.7,clear sky
585,Kuruman,ZA,-27.4524,23.4325,64.99,16,0,7.23,clear sky
586,Watertown,US,42.3709,-71.1828,81.7,81,0,14.97,clear sky
587,Teya,RU,60.3778,92.6267,58.78,95,100,0.65,overcast clouds
588,Salaga,GH,8.5508,-0.5188,84.25,58,96,4.32,overcast clouds
589,Tauberbischofsheim,DE,49.6247,9.6628,93.11,27,0,11.12,clear sky
590,Energetik,RU,51.7445,58.7934,77.2,52,77,16.35,light rain
591,Ardakan,IR,32.31,54.0175,110.46,7,0,4.94,clear sky
592,Ahuimanu,US,21.4447,-157.8378,76.75,81,8,5.01,clear sky
593,Usinsk,RU,65.9939,57.5281,59.4,56,97,21.16,light rain
594,Bodden Town,KY,19.2833,-81.25,82.92,84,23,3.0,few clouds
595,Staryy Nadym,RU,65.6118,72.6842,58.93,55,99,11.45,overcast clouds
596,Manono,CD,-7.3,27.4167,94.42,20,66,8.14,broken clouds
597,Kamina,CD,-8.7386,24.9906,87.04,20,33,7.09,scattered clouds
598,Monastyrshchina,RU,54.3496,31.838,66.94,79,59,11.3,light rain
599,Chernyshevskiy,RU,63.0128,112.4714,77.63,61,76,6.42,broken clouds
600,Umuarama,BR,-23.7664,-53.325,63.97,60,91,7.63,overcast clouds
601,Krasnoselkup,RU,65.7,82.4667,58.98,76,100,11.77,overcast clouds
602,Oistins,BB,13.0667,-59.5333,79.52,82,86,16.93,overcast clouds
603,Warrnambool,AU,-38.3833,142.4833,52.12,81,100,21.09,overcast clouds
604,Cooma,AU,-36.2333,149.1333,42.33,89,77,2.98,broken clouds
605,Mirnyy,RU,62.5353,113.9611,78.24,61,84,13.0,broken clouds
606,Goleniow,PL,53.5639,14.8285,92.17,29,0,16.11,clear sky
607,Suamico,US,44.6319,-88.0393,57.88,82,0,8.05,clear sky
608,Anadyr,RU,64.75,177.4833,48.0,76,100,9.82,overcast clouds
609,Smila,UA,49.2224,31.8871,80.67,39,99,11.65,overcast clouds
610,Ampanihy,MG,-24.7,44.75,83.07,33,2,2.84,clear sky
611,Damietta,EG,31.4165,31.8133,88.02,46,0,11.07,clear sky
612,Muros,ES,42.7762,-9.0603,76.84,63,19,9.24,few clouds
613,Kaeo,NZ,-35.1,173.7833,63.32,97,63,16.58,broken clouds
614,George,ZA,-33.963,22.4617,60.39,49,0,4.29,clear sky
615,Camana,PE,-16.6228,-72.7111,58.64,87,42,7.23,scattered clouds
616,Port Huron,US,42.9709,-82.4249,65.21,71,75,11.5,broken clouds
617,Izhma,RU,65.0083,53.9113,61.72,47,85,8.75,overcast clouds
618,Henties Bay,NA,-22.116,14.2845,63.7,68,0,7.58,clear sky
619,Matagami,CA,49.7502,-77.6328,53.71,94,100,13.8,heavy intensity rain
620,Angoram,PG,-4.0625,144.0661,76.08,93,26,2.15,scattered clouds
621,Terenos,BR,-20.4422,-54.8603,70.68,38,7,5.97,clear sky
622,Te Anau,NZ,-45.4167,167.7167,36.91,92,100,3.15,overcast clouds
623,Bayji,IQ,34.9311,43.487,106.99,7,0,9.13,clear sky
624,Brigantine,US,39.4101,-74.3646,81.03,89,0,9.22,clear sky
625,Tamiahua,MX,21.2667,-97.45,76.17,90,97,1.9,overcast clouds
626,Kushmurun,KZ,52.4503,64.6311,91.99,22,62,8.97,broken clouds
627,Mayo,US,38.8876,-76.5119,81.99,78,91,5.01,overcast clouds
628,Ransang,PH,8.9603,117.5828,79.84,84,99,0.65,overcast clouds
629,Ubinskoye,RU,55.3068,79.6802,69.13,58,95,6.69,overcast clouds
630,Hoopstad,ZA,-27.8327,25.9083,59.11,17,0,4.14,clear sky
631,Oktyabrskoye,RU,43.0645,44.7417,78.94,36,40,6.71,scattered clouds
632,Matviyivka,UA,47.0747,35.1444,76.62,48,100,8.46,overcast clouds
633,Hokitika,NZ,-42.7167,170.9667,46.45,84,100,6.33,overcast clouds
634,Coronel Fabriciano,BR,-19.5186,-42.6289,67.1,78,3,1.83,clear sky
635,Havoysund,NO,70.9963,24.6622,52.03,79,71,12.8,broken clouds
636,Indramayu,ID,-6.3264,108.32,80.4,67,96,11.61,overcast clouds
637,Liuhe,CN,42.2401,125.7172,72.95,91,9,3.56,clear sky
638,Songkhla,TH,6.8333,100.6667,86.05,86,98,4.74,moderate rain
639,Malangali,TZ,-8.5667,34.85,76.69,37,7,12.75,clear sky
640,Yulara,AU,-25.2406,130.9889,55.69,40,0,12.28,clear sky
641,Kalaleh,IR,37.3807,55.4916,83.79,62,97,9.48,light rain
642,Adelaide,AU,-34.9333,138.6,53.33,76,0,17.27,clear sky
643,Bucerias,MX,20.75,-105.3333,77.99,88,75,5.75,broken clouds
644,Juanjui,PE,-7.1779,-76.7314,68.41,99,72,0.92,broken clouds
645,Daokou,CN,35.5639,114.5058,85.03,74,26,10.29,light rain
646,Kovylkino,RU,54.0388,43.9139,82.44,46,17,2.64,few clouds
647,Yumen,CN,40.2833,97.2,92.79,14,79,14.83,broken clouds
648,Moose Factory,CA,51.2585,-80.6094,51.6,93,100,6.15,overcast clouds
649,Erenhot,CN,43.6475,111.9767,74.88,46,84,20.18,broken clouds
650,Havre-Saint-Pierre,CA,50.2334,-63.5986,64.76,94,100,12.66,mist
651,Eirunepe,BR,-6.6603,-69.8736,69.39,99,78,1.74,broken clouds
652,Polunochnoye,RU,60.8697,60.4153,69.15,82,75,4.03,light rain
653,Cavalcante,BR,-13.7975,-47.4583,68.5,57,5,7.18,clear sky
654,Popondetta,PG,-8.7537,148.2534,73.58,97,22,2.55,few clouds
655,Novosergiyevka,RU,52.0934,53.6528,76.82,55,86,6.04,overcast clouds
656,Keti Bandar,PK,24.1447,67.4497,84.04,80,93,14.85,overcast clouds
657,Atlantic City,US,39.3643,-74.4229,81.01,89,0,9.22,clear sky
658,Fethiye,TR,36.6217,29.1164,94.87,23,0,7.76,clear sky
659,Dzaoudzi,YT,-12.7887,45.2699,82.29,61,0,12.66,clear sky
660,Shitanjing,CN,39.2342,106.3439,89.51,22,47,10.2,scattered clouds
661,San Cristobal,VE,7.7669,-72.225,63.46,95,100,2.46,overcast clouds
662,Jalu,LY,29.0331,21.5482,99.59,10,1,9.89,clear sky
663,Umm Lajj,SA,25.0213,37.2685,90.97,58,1,19.93,clear sky
664,Myrtle Beach,US,33.6891,-78.8867,81.03,87,20,6.91,few clouds
665,Podporozhye,RU,60.9112,34.1706,65.73,93,99,4.72,light rain
666,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,71.62,99,100,0.98,overcast clouds
667,Araras,BR,-22.3569,-47.3842,62.76,52,55,1.77,broken clouds
668,Abancay,PE,-13.6339,-72.8814,52.54,84,76,2.93,broken clouds
669,Frontignan,FR,43.4485,3.754,93.97,40,17,11.65,few clouds
670,Mago,RU,53.2514,140.1822,59.54,95,90,3.29,light rain
671,Kailua,US,21.4022,-157.7394,77.02,84,7,5.01,clear sky
672,Caborca,MX,30.5838,-111.101,76.64,73,100,3.85,overcast clouds
673,Ouango,CF,4.3133,22.5552,84.78,70,98,2.51,light rain
674,Tenenkou,ML,14.4572,-4.9169,87.08,53,72,9.62,broken clouds
675,Camacha,PT,33.0833,-16.3333,76.42,65,20,19.57,few clouds
676,Ridgecrest,US,35.6225,-117.6709,84.65,20,9,3.0,clear sky
677,Verkhoyansk,RU,67.5447,133.385,75.76,51,0,2.89,clear sky
678,Takoradi,GH,4.8845,-1.7554,80.53,65,61,7.52,broken clouds
679,Kieta,PG,-6.2167,155.6333,79.61,85,31,7.27,light rain
680,Katima Mulilo,NA,-17.5,24.2667,82.89,19,0,8.14,clear sky
681,Makasar,ID,-5.14,119.4221,82.45,61,20,4.61,few clouds
682,Lavrentiya,RU,65.5833,-171.0,40.24,93,100,11.95,overcast clouds
683,Bouafle,CI,6.9904,-5.7442,77.97,57,77,3.2,broken clouds
684,Svetlopolyansk,RU,59.4184,52.3605,77.04,65,56,6.49,light rain
685,Trincomalee,LK,8.5711,81.2335,84.42,74,92,12.19,overcast clouds
686,Waingapu,ID,-9.6567,120.2641,74.01,72,59,12.88,broken clouds
687,Tessalit,ML,20.1986,1.0114,100.81,20,13,12.73,few clouds
688,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.27,39,48,3.89,scattered clouds
689,Vao,NC,-22.6667,167.4833,70.59,75,17,13.13,few clouds
690,Ikongo,MG,-21.8833,47.4333,76.57,50,5,4.76,clear sky
691,Barabai,ID,-2.5833,115.3833,78.94,78,78,3.83,broken clouds
692,Honningsvag,NO,70.9821,25.9704,51.55,82,0,9.22,clear sky
693,Sioux Lookout,CA,50.1001,-91.917,47.77,92,9,6.67,clear sky
694,Sherbakul,RU,54.6316,72.3963,81.66,40,3,6.17,clear sky
695,Rajsamand,IN,25.0667,73.8833,81.91,79,100,5.35,light rain
696,Troitskoye,RU,52.9821,84.6757,66.18,64,84,2.71,broken clouds
697,Barberton,ZA,-25.7884,31.0532,66.06,42,78,3.06,broken clouds
698,Salihorsk,BY,52.7876,27.5415,70.9,50,55,12.24,broken clouds
699,Martaban,MM,16.5314,97.6111,84.27,78,38,3.87,moderate rain
700,Elmira,US,42.0898,-76.8077,72.88,94,75,3.44,broken clouds
